name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,key,spr,kdt,spr_std,kdt_std
None,42,16,150,tb101,jigsaw,adj_gin,2,pwl,False,128,0.8098739591059622,0.6378433326969523,0.00013356286926024196,0.0001258586455680872
None,42,16,150,tb101,jigsaw,adj_gin,2,pwl,False,256,0.818348114355385,0.6470555723194947,6.855674422976583e-05,9.785919669131426e-05
None,42,16,150,tb101,jigsaw,adj_gin,2,pwl,False,512,0.8289030694150447,0.6623666925895795,1.1598429039531263e-06,2.935184677361506e-06
None,42,16,150,tb101,jigsaw,adj_gin_cate,2,pwl,False,16,0.5696063974037966,0.4049979310113865,0.031761169393022426,0.020162284280266365
None,42,16,150,tb101,jigsaw,adj_gin_cate,2,pwl,False,32,0.6564320732153924,0.48135922701328493,0.011198611635593415,0.008051222102038855
None,42,16,150,tb101,jigsaw,adj_gin_cate,2,pwl,False,128,0.8077870342892677,0.6279893238935217,1.975509936719765e-05,4.928827823634329e-05
None,42,16,150,tb101,jigsaw,adj_gin_cate,2,pwl,False,256,0.8106254443215569,0.6337148856357389,0.0001058537597814355,0.00013735199537408293
None,42,16,150,tb101,jigsaw,adj_gin_cate,2,pwl,False,512,0.8290091882470613,0.6565966797026118,2.635521090114661e-07,3.825059035294452e-07
None,42,16,150,tb101,segmentsemantic,adj_gin_zcp,2,pwl,False,16,0.8789347412967112,0.6822170791822595,0.00041173025395427505,0.001725734883833972
None,42,16,150,tb101,segmentsemantic,adj_gin_zcp,2,pwl,False,32,0.9197556379408015,0.756310291760106,0.00011412392170180668,0.00023988269036740516
None,42,16,150,tb101,segmentsemantic,adj_gin_zcp,2,pwl,False,128,0.9441095670024641,0.7969046643087682,6.966842760301764e-06,2.8114270554448174e-05
None,42,16,150,tb101,segmentsemantic,adj_gin_zcp,2,pwl,False,256,0.9531225621045635,0.8173770660976051,1.4851436835140588e-05,5.94842265300326e-05
None,42,16,150,tb101,segmentsemantic,adj_gin_zcp,2,pwl,False,512,0.9592114235671522,0.8292996887496343,2.3920421628905264e-06,1.712784075938567e-05
None,42,16,150,tb101,room_layout,adj_gin,2,pwl,False,16,0.6431930312751374,0.4820105033122286,0.021901457837768784,0.012691635994743414
None,42,16,150,tb101,room_layout,adj_gin,2,pwl,False,32,0.8603790678773038,0.6830482706311775,0.0007879011917101142,0.0009719171085541449
None,42,16,150,tb101,room_layout,adj_gin,2,pwl,False,128,0.9288362035639,0.7785926979032992,2.3258015086011718e-05,2.349617049092725e-05
None,42,16,150,tb101,room_layout,adj_gin,2,pwl,False,256,0.9298848566675665,0.7839178908972589,4.884061717548709e-05,7.432176976597634e-05
None,42,16,150,tb101,room_layout,adj_gin,2,pwl,False,512,0.9445446137017969,0.811171090193667,1.1112490268138627e-06,4.1218910440880885e-06
None,42,16,150,tb101,jigsaw,adj_gin_arch2vec,2,pwl,False,16,0.6374247681847063,0.45764128358973344,0.00854577213027803,0.006096820433215613
None,42,16,150,tb101,jigsaw,adj_gin_arch2vec,2,pwl,False,32,0.7248733271542568,0.5386344436669108,0.0006084494740795922,0.0006146800686980024
None,42,16,150,tb101,jigsaw,adj_gin_arch2vec,2,pwl,False,128,0.7886041115476475,0.6053288830127617,4.043387205869459e-05,5.611593728444296e-05
None,42,16,150,tb101,jigsaw,adj_gin_arch2vec,2,pwl,False,256,0.8028328546662423,0.6247248109379622,4.381502518043369e-05,4.975330741346579e-05
None,42,16,150,tb101,jigsaw,adj_gin_arch2vec,2,pwl,False,512,0.8242781004680508,0.6510277434795035,2.560738441208167e-06,2.4718633142239306e-06
None,42,16,150,tb101,segmentsemantic,adj_gin,2,pwl,False,16,0.8518091365758677,0.6546697266987215,0.0006529720148657882,0.00024432681018119243
None,42,16,150,tb101,segmentsemantic,adj_gin,2,pwl,False,32,0.9145006924020708,0.7579178700375574,0.0005313700454350495,0.00090278638189814
None,42,16,150,tb101,segmentsemantic,adj_gin,2,pwl,False,128,0.9456456928796898,0.8058952268262406,2.8846011924298196e-05,7.367267401230527e-05
None,42,16,150,tb101,segmentsemantic,adj_gin,2,pwl,False,256,0.9544393821923672,0.8266204311332302,8.780484783737292e-06,3.097158397963038e-05
None,42,16,150,tb101,segmentsemantic,adj_gin,2,pwl,False,512,0.9602081343497332,0.8379591873650107,3.4504364730050463e-06,1.9581796373573007e-05
None,42,16,150,tb101,room_layout,adj_gin_cate,2,pwl,False,16,0.6574964104366098,0.49206033052841064,0.024216291687711295,0.013297539104721272
None,42,16,150,tb101,room_layout,adj_gin_cate,2,pwl,False,32,0.8806978088133027,0.7024130132513319,0.0005633962553724782,0.0013694572941417935
None,42,16,150,tb101,room_layout,adj_gin_cate,2,pwl,False,128,0.9263504243349052,0.7684738537529263,4.170135824093439e-06,8.100705192381207e-06
None,42,16,150,tb101,room_layout,adj_gin_cate,2,pwl,False,256,0.9350845341484844,0.7851193683184036,2.6423498224297296e-05,5.306762888401331e-05
None,42,16,150,tb101,room_layout,adj_gin_cate,2,pwl,False,512,0.9456004782775301,0.8062427823520631,2.725565133954516e-09,1.2751493783258937e-06
None,42,16,150,tb101,room_layout,adj_gin_arch2vec,2,pwl,False,16,0.6445846066930891,0.4656534860892012,0.005422097750324931,0.002631479475410717
None,42,16,150,tb101,room_layout,adj_gin_arch2vec,2,pwl,False,32,0.8492194437812817,0.6716291330356987,0.0014701008820180474,0.0018966751060276548
None,42,16,150,tb101,room_layout,adj_gin_arch2vec,2,pwl,False,128,0.9154137664971295,0.7515737450334338,1.791003376442334e-05,4.8055025546442884e-05
None,42,16,150,tb101,room_layout,adj_gin_arch2vec,2,pwl,False,256,0.9256553088089458,0.7704769195545677,7.859007159461957e-05,0.00012598565998630382
None,42,16,150,tb101,room_layout,adj_gin_arch2vec,2,pwl,False,512,0.9413863066807653,0.7973298978622497,1.1522733260364592e-06,2.3254097377461537e-06
None,42,16,150,tb101,segmentsemantic,adj_gin_cate,2,pwl,False,16,0.8616072826634454,0.6617647033154341,0.0012465530055109926,0.0019402304544375575
None,42,16,150,tb101,segmentsemantic,adj_gin_cate,2,pwl,False,32,0.9176341157596782,0.7550139883086547,0.0002495607977378238,0.000713485645226444
None,42,16,150,tb101,segmentsemantic,adj_gin_cate,2,pwl,False,128,0.9416875773319046,0.7915820159996296,1.5008103541102202e-05,8.001614267397732e-05
None,42,16,150,tb101,segmentsemantic,adj_gin_cate,2,pwl,False,256,0.9519601508661918,0.8164373269626326,7.282120553478483e-05,0.0001602144624988295
None,42,16,150,tb101,segmentsemantic,adj_gin_cate,2,pwl,False,512,0.9599354283846568,0.8314788288848733,1.7605630445176038e-07,3.745073016009331e-06
None,42,16,150,tb101,segmentsemantic,adj_gin_arch2vec,2,pwl,False,16,0.8728102867488778,0.6733950751229089,2.9312890953919535e-05,0.00025792522793188034
None,42,16,150,tb101,segmentsemantic,adj_gin_arch2vec,2,pwl,False,32,0.8889426815443402,0.7250111811735525,0.002355131740423048,0.0023096176351066326
None,42,16,150,tb101,segmentsemantic,adj_gin_arch2vec,2,pwl,False,128,0.9399395251624348,0.7897079374074517,1.0284978804828413e-05,6.13873587176968e-05
None,42,16,150,tb101,segmentsemantic,adj_gin_arch2vec,2,pwl,False,256,0.950656684542066,0.8128289979905249,1.360732582646464e-05,5.824089748801822e-05
None,42,16,150,tb101,segmentsemantic,adj_gin_arch2vec,2,pwl,False,512,0.9590466038218816,0.8292288578061299,2.3999602389022344e-06,5.902885682312503e-06
None,42,16,150,tb101,autoencoder,adj_gin_zcp,2,pwl,False,16,0.3903132874178294,0.26887380308630576,0.019637404080265392,0.00954135660532256
None,42,16,150,tb101,autoencoder,adj_gin_zcp,2,pwl,False,32,0.7862345124277087,0.5825693684041592,0.003925218396701708,0.004191229329484005
None,42,16,150,tb101,autoencoder,adj_gin_zcp,2,pwl,False,128,0.8398670333376911,0.6385300520915962,8.039630948137634e-06,1.1391865548651132e-05
None,42,16,150,tb101,autoencoder,adj_gin_zcp,2,pwl,False,256,0.8509460537328174,0.6535323254923812,7.376000334665165e-06,3.176382172751827e-05
None,42,16,150,tb101,autoencoder,adj_gin_zcp,2,pwl,False,512,0.8558459458981525,0.6617962752706636,1.0482368857764323e-05,3.326950145978725e-05
None,42,16,150,tb101,class_object,adj_gin_zcp,2,pwl,False,16,0.5521548693094708,0.39066304337111535,0.03300756019038077,0.019450718202469144
None,42,16,150,tb101,class_object,adj_gin_zcp,2,pwl,False,32,0.717555086376071,0.5257074410684145,0.0012214395019251826,0.001477841899859899
None,42,16,150,tb101,class_object,adj_gin_zcp,2,pwl,False,128,0.8426556897940461,0.6676472406706425,0.00015761397205299034,0.0001607466701443938
None,42,16,150,tb101,class_object,adj_gin_zcp,2,pwl,False,256,0.8555885463833267,0.683570912800218,8.312472577482236e-06,1.04321796383099e-05
None,42,16,150,tb101,class_object,adj_gin_zcp,2,pwl,False,512,0.8669888581893321,0.7008566368989771,4.9702342526450636e-05,6.684020672347774e-05
